dateStr,reading,type,abbr,bookCode,chapter,vStart,vEnd
8月26日,約伯記 37,舊約,伯 37,JOB,37,1,
8月26日,約伯記 38,舊約,伯 38,JOB,38,1,
8月26日,以弗所書 1:25-30,新約,以 1:25-30,EPH,1,25,30
8月26日,詩篇 98:12-24,詩篇,詩 98:12-24,PSA,98,12,24
8月26日,箴言 24:22-24,箴言,箴 24:22-24,PRO,24,22,24
8月27日,約伯記 39,舊約,伯 39,JOB,39,1,
8月27日,約伯記 40,舊約,伯 40,JOB,40,1,
8月27日,以弗所書 2:17-30,新約,以 2:17-30,EPH,2,17,30
8月27日,詩篇 98:25-30,詩篇,詩 98:25-30,PSA,98,25,30
8月27日,箴言 24:25-27,箴言,箴 24:25-27,PRO,24,25,27
8月28日,約伯記 41,舊約,伯 41,JOB,41,1,
8月28日,約伯記 42,舊約,伯 42,JOB,42,1,
8月28日,以弗所書 3:8-28,新約,以 3:8-28,EPH,3,8,28
8月28日,詩篇 99:7-18,詩篇,詩 99:7-18,PSA,99,7,18
8月28日,箴言 24:28-30,箴言,箴 24:28-30,PRO,24,28,30
8月29日,以賽亞書 1,舊約,賽 1,ISA,1,1,
8月29日,以賽亞書 2,舊約,賽 2,ISA,2,1,
8月29日,以弗所書 3:29-30,新約,以 3:29-30,EPH,3,29,30
8月29日,詩篇 99:19-30,詩篇,詩 99:19-30,PSA,99,19,30
8月29日,箴言 25:1-3,箴言,箴 25:1-3,PRO,25,1,3
8月30日,以賽亞書 3,舊約,賽 3,ISA,3,1,
8月30日,以賽亞書 4,舊約,賽 4,ISA,4,1,
8月30日,以弗所書 4:21-30,新約,以 4:21-30,EPH,4,21,30
8月30日,詩篇 100:2-13,詩篇,詩 100:2-13,PSA,100,2,13
8月30日,箴言 25:4-6,箴言,箴 25:4-6,PRO,25,4,6
8月31日,以賽亞書 5,舊約,賽 5,ISA,5,1,
8月31日,以賽亞書 6,舊約,賽 6,ISA,6,1,
8月31日,以弗所書 5:12-30,新約,以 5:12-30,EPH,5,12,30
8月31日,詩篇 100:14-25,詩篇,詩 100:14-25,PSA,100,14,25
8月31日,箴言 25:7-9,箴言,箴 25:7-9,PRO,25,7,9
9月1日,以賽亞書 7,舊約,賽 7,ISA,7,1,
9月1日,以賽亞書 8,舊約,賽 8,ISA,8,1,
9月1日,以弗所書 6:3-24,新約,以 6:3-24,EPH,6,3,24
9月1日,詩篇 100:26-30,詩篇,詩 100:26-30,PSA,100,26,30
9月1日,箴言 25:10-12,箴言,箴 25:10-12,PRO,25,10,12
9月2日,以賽亞書 9,舊約,賽 9,ISA,9,1,
9月2日,以賽亞書 10,舊約,賽 10,ISA,10,1,
9月2日,以弗所書 6:25-30,新約,以 6:25-30,EPH,6,25,30
9月2日,詩篇 101:9-20,詩篇,詩 101:9-20,PSA,101,9,20
9月2日,箴言 25:13-15,箴言,箴 25:13-15,PRO,25,13,15
9月3日,以賽亞書 11,舊約,賽 11,ISA,11,1,
9月3日,以賽亞書 12,舊約,賽 12,ISA,12,1,
9月3日,腓立比書 1:16-30,新約,腓 1:16-30,PHP,1,16,30
9月3日,詩篇 101:21-30,詩篇,詩 101:21-30,PSA,101,21,30
9月3日,箴言 25:16-18,箴言,箴 25:16-18,PRO,25,16,18
9月4日,以賽亞書 13,舊約,賽 13,ISA,13,1,
9月4日,以賽亞書 14,舊約,賽 14,ISA,14,1,
9月4日,腓立比書 2:7-28,新約,腓 2:7-28,PHP,2,7,28
9月4日,詩篇 102:3-15,詩篇,詩 102:3-15,PSA,102,3,15
9月4日,箴言 25:19-21,箴言,箴 25:19-21,PRO,25,19,21
9月5日,以賽亞書 15,舊約,賽 15,ISA,15,1,
9月5日,以賽亞書 16,舊約,賽 16,ISA,16,1,
9月5日,腓立比書 2:29-30,新約,腓 2:29-30,PHP,2,29,30
9月5日,詩篇 102:16-27,詩篇,詩 102:16-27,PSA,102,16,27
9月5日,箴言 25:22-24,箴言,箴 25:22-24,PRO,25,22,24
9月6日,以賽亞書 17,舊約,賽 17,ISA,17,1,
9月6日,以賽亞書 18,舊約,賽 18,ISA,18,1,
9月6日,腓立比書 3:20-30,新約,腓 3:20-30,PHP,3,20,30
9月6日,詩篇 102:28-30,詩篇,詩 102:28-30,PSA,102,28,30
9月6日,箴言 25:25-27,箴言,箴 25:25-27,PRO,25,25,27
9月7日,以賽亞書 19,舊約,賽 19,ISA,19,1,
9月7日,以賽亞書 20,舊約,賽 20,ISA,20,1,
9月7日,腓立比書 4:12-30,新約,腓 4:12-30,PHP,4,12,30
9月7日,詩篇 103:10-22,詩篇,詩 103:10-22,PSA,103,10,22
9月7日,箴言 25:28-30,箴言,箴 25:28-30,PRO,25,28,30
9月8日,以賽亞書 21,舊約,賽 21,ISA,21,1,
9月8日,以賽亞書 22,舊約,賽 22,ISA,22,1,
9月8日,歌羅西書 1:3-23,新約,歌 1:3-23,COL,1,3,23
9月8日,詩篇 103:23-30,詩篇,詩 103:23-30,PSA,103,23,30
9月8日,箴言 26:1-3,箴言,箴 26:1-3,PRO,26,1,3
9月9日,以賽亞書 23,舊約,賽 23,ISA,23,1,
9月9日,以賽亞書 24,舊約,賽 24,ISA,24,1,
9月9日,歌羅西書 1:24-30,新約,歌 1:24-30,COL,1,24,30
9月9日,詩篇 104:5-16,詩篇,詩 104:5-16,PSA,104,5,16
9月9日,箴言 26:4-6,箴言,箴 26:4-6,PRO,26,4,6
9月10日,以賽亞書 25,舊約,賽 25,ISA,25,1,
9月10日,以賽亞書 26,舊約,賽 26,ISA,26,1,
9月10日,歌羅西書 2:16-30,新約,歌 2:16-30,COL,2,16,30
9月10日,詩篇 104:17-29,詩篇,詩 104:17-29,PSA,104,17,29
9月10日,箴言 26:7-9,箴言,箴 26:7-9,PRO,26,7,9
9月11日,以賽亞書 27,舊約,賽 27,ISA,27,1,
9月11日,以賽亞書 28,舊約,賽 28,ISA,28,1,
9月11日,歌羅西書 3:7-27,新約,歌 3:7-27,COL,3,7,27
9月11日,詩篇 104:30-30,詩篇,詩 104:30-30,PSA,104,30,30
9月11日,箴言 26:10-12,箴言,箴 26:10-12,PRO,26,10,12
9月12日,以賽亞書 29,舊約,賽 29,ISA,29,1,
9月12日,以賽亞書 30,舊約,賽 30,ISA,30,1,
9月12日,歌羅西書 3:28-30,新約,歌 3:28-30,COL,3,28,30
9月12日,詩篇 105:12-23,詩篇,詩 105:12-23,PSA,105,12,23
9月12日,箴言 26:13-15,箴言,箴 26:13-15,PRO,26,13,15
9月13日,以賽亞書 31,舊約,賽 31,ISA,31,1,
9月13日,以賽亞書 32,舊約,賽 32,ISA,32,1,
9月13日,歌羅西書 4:20-30,新約,歌 4:20-30,COL,4,20,30
9月13日,詩篇 105:24-30,詩篇,詩 105:24-30,PSA,105,24,30
9月13日,箴言 26:16-18,箴言,箴 26:16-18,PRO,26,16,18
9月14日,以賽亞書 33,舊約,賽 33,ISA,33,1,
9月14日,以賽亞書 34,舊約,賽 34,ISA,34,1,
9月14日,帖撒羅尼迦前書 1:11-30,新約,帖前 1:11-30,1TH,1,11,30
9月14日,詩篇 106:7-18,詩篇,詩 106:7-18,PSA,106,7,18
9月14日,箴言 26:19-21,箴言,箴 26:19-21,PRO,26,19,21
9月15日,以賽亞書 35,舊約,賽 35,ISA,35,1,
9月15日,以賽亞書 36,舊約,賽 36,ISA,36,1,
9月15日,帖撒羅尼迦前書 2:3-23,新約,帖前 2:3-23,1TH,2,3,23
9月15日,詩篇 106:19-30,詩篇,詩 106:19-30,PSA,106,19,30
9月15日,箴言 26:22-24,箴言,箴 26:22-24,PRO,26,22,24
9月16日,以賽亞書 37,舊約,賽 37,ISA,37,1,
9月16日,以賽亞書 38,舊約,賽 38,ISA,38,1,
9月16日,帖撒羅尼迦前書 2:24-30,新約,帖前 2:24-30,1TH,2,24,30
9月16日,詩篇 107:1-13,詩篇,詩 107:1-13,PSA,107,1,13
9月16日,箴言 26:25-27,箴言,箴 26:25-27,PRO,26,25,27
9月17日,以賽亞書 39,舊約,賽 39,ISA,39,1,
9月17日,以賽亞書 40,舊約,賽 40,ISA,40,1,
9月17日,帖撒羅尼迦前書 3:15-30,新約,帖前 3:15-30,1TH,3,15,30
9月17日,詩篇 107:14-25,詩篇,詩 107:14-25,PSA,107,14,25
9月17日,箴言 26:28-30,箴言,箴 26:28-30,PRO,26,28,30
9月18日,以賽亞書 41,舊約,賽 41,ISA,41,1,
9月18日,以賽亞書 42,舊約,賽 42,ISA,42,1,
9月18日,帖撒羅尼迦前書 4:7-27,新約,帖前 4:7-27,1TH,4,7,27
9月18日,詩篇 107:26-30,詩篇,詩 107:26-30,PSA,107,26,30
9月18日,箴言 27:1-3,箴言,箴 27:1-3,PRO,27,1,3
9月19日,以賽亞書 43,舊約,賽 43,ISA,43,1,
9月19日,以賽亞書 44,舊約,賽 44,ISA,44,1,
9月19日,帖撒羅尼迦前書 4:28-30,新約,帖前 4:28-30,1TH,4,28,30
9月19日,詩篇 108:8-20,詩篇,詩 108:8-20,PSA,108,8,20
9月19日,箴言 27:4-6,箴言,箴 27:4-6,PRO,27,4,6
9月20日,以賽亞書 45,舊約,賽 45,ISA,45,1,
9月20日,以賽亞書 46,舊約,賽 46,ISA,46,1,
9月20日,帖撒羅尼迦前書 5:19-30,新約,帖前 5:19-30,1TH,5,19,30
9月20日,詩篇 108:21-30,詩篇,詩 108:21-30,PSA,108,21,30
9月20日,箴言 27:7-9,箴言,箴 27:7-9,PRO,27,7,9
9月21日,以賽亞書 47,舊約,賽 47,ISA,47,1,
9月21日,以賽亞書 48,舊約,賽 48,ISA,48,1,
9月21日,帖撒羅尼迦後書 1:11-30,新約,帖後 1:11-30,2TH,1,11,30
9月21日,詩篇 109:3-14,詩篇,詩 109:3-14,PSA,109,3,14
9月21日,箴言 27:10-12,箴言,箴 27:10-12,PRO,27,10,12
9月22日,以賽亞書 49,舊約,賽 49,ISA,49,1,
9月22日,以賽亞書 50,舊約,賽 50,ISA,50,1,
9月22日,帖撒羅尼迦後書 2:2-23,新約,帖後 2:2-23,2TH,2,2,23
9月22日,詩篇 109:15-27,詩篇,詩 109:15-27,PSA,109,15,27
9月22日,箴言 27:13-15,箴言,箴 27:13-15,PRO,27,13,15
9月23日,以賽亞書 51,舊約,賽 51,ISA,51,1,
9月23日,以賽亞書 52,舊約,賽 52,ISA,52,1,
9月23日,帖撒羅尼迦後書 2:24-30,新約,帖後 2:24-30,2TH,2,24,30
9月23日,詩篇 109:28-30,詩篇,詩 109:28-30,PSA,109,28,30
9月23日,箴言 27:16-18,箴言,箴 27:16-18,PRO,27,16,18
9月24日,以賽亞書 53,舊約,賽 53,ISA,53,1,
9月24日,以賽亞書 54,舊約,賽 54,ISA,54,1,
9月24日,帖撒羅尼迦後書 3:15-30,新約,帖後 3:15-30,2TH,3,15,30
9月24日,詩篇 110:10-21,詩篇,詩 110:10-21,PSA,110,10,21
9月24日,箴言 27:19-21,箴言,箴 27:19-21,PRO,27,19,21
9月25日,以賽亞書 55,舊約,賽 55,ISA,55,1,
9月25日,以賽亞書 56,舊約,賽 56,ISA,56,1,
9月25日,提摩太前書 1:6-27,新約,提前 1:6-27,1TI,1,6,27
9月25日,詩篇 110:22-30,詩篇,詩 110:22-30,PSA,110,22,30
9月25日,箴言 27:22-24,箴言,箴 27:22-24,PRO,27,22,24
9月26日,以賽亞書 57,舊約,賽 57,ISA,57,1,
9月26日,以賽亞書 58,舊約,賽 58,ISA,58,1,
9月26日,提摩太前書 1:28-30,新約,提前 1:28-30,1TI,1,28,30
9月26日,詩篇 111:5-16,詩篇,詩 111:5-16,PSA,111,5,16
9月26日,箴言 27:25-27,箴言,箴 27:25-27,PRO,27,25,27
9月27日,以賽亞書 59,舊約,賽 59,ISA,59,1,
9月27日,以賽亞書 60,舊約,賽 60,ISA,60,1,
9月27日,提摩太前書 2:19-30,新約,提前 2:19-30,1TI,2,19,30
9月27日,詩篇 111:17-28,詩篇,詩 111:17-28,PSA,111,17,28
9月27日,箴言 27:28-30,箴言,箴 27:28-30,PRO,27,28,30
9月28日,以賽亞書 61,舊約,賽 61,ISA,61,1,
9月28日,以賽亞書 62,舊約,賽 62,ISA,62,1,
9月28日,提摩太前書 3:10-30,新約,提前 3:10-30,1TI,3,10,30
9月28日,詩篇 111:29-30,詩篇,詩 111:29-30,PSA,111,29,30
9月28日,箴言 28:1-3,箴言,箴 28:1-3,PRO,28,1,3
9月29日,以賽亞書 63,舊約,賽 63,ISA,63,1,
9月29日,以賽亞書 64,舊約,賽 64,ISA,64,1,
9月29日,提摩太前書 4:2-22,新約,提前 4:2-22,1TI,4,2,22
9月29日,詩篇 112:12-23,詩篇,詩 112:12-23,PSA,112,12,23
9月29日,箴言 28:4-6,箴言,箴 28:4-6,PRO,28,4,6
9月30日,以賽亞書 65,舊約,賽 65,ISA,65,1,
9月30日,以賽亞書 66,舊約,賽 66,ISA,66,1,
9月30日,提摩太前書 4:23-30,新約,提前 4:23-30,1TI,4,23,30
9月30日,詩篇 112:24-30,詩篇,詩 112:24-30,PSA,112,24,30
9月30日,箴言 28:7-9,箴言,箴 28:7-9,PRO,28,7,9
10月1日,耶利米書 1,舊約,耶 1,JER,1,1,
10月1日,耶利米書 2,舊約,耶 2,JER,2,1,
10月1日,提摩太前書 5:14-30,新約,提前 5:14-30,1TI,5,14,30
10月1日,詩篇 113:6-18,詩篇,詩 113:6-18,PSA,113,6,18
10月1日,箴言 28:10-12,箴言,箴 28:10-12,PRO,28,10,12
10月2日,耶利米書 3,舊約,耶 3,JER,3,1,
10月2日,耶利米書 4,舊約,耶 4,JER,4,1,
10月2日,提摩太前書 6:6-26,新約,提前 6:6-26,1TI,6,6,26
10月2日,詩篇 113:19-30,詩篇,詩 113:19-30,PSA,113,19,30
10月2日,箴言 28:13-15,箴言,箴 28:13-15,PRO,28,13,15
10月3日,耶利米書 5,舊約,耶 5,JER,5,1,
10月3日,耶利米書 6,舊約,耶 6,JER,6,1,
10月3日,提摩太前書 6:27-30,新約,提前 6:27-30,1TI,6,27,30
10月3日,詩篇 114:1-12,詩篇,詩 114:1-12,PSA,114,1,12
10月3日,箴言 28:16-18,箴言,箴 28:16-18,PRO,28,16,18
10月4日,耶利米書 7,舊約,耶 7,JER,7,1,
10月4日,耶利米書 8,舊約,耶 8,JER,8,1,
10月4日,提摩太後書 1:19-30,新約,提後 1:19-30,2TI,1,19,30
10月4日,詩篇 114:13-25,詩篇,詩 114:13-25,PSA,114,13,25
10月4日,箴言 28:19-21,箴言,箴 28:19-21,PRO,28,19,21
10月5日,耶利米書 9,舊約,耶 9,JER,9,1,
10月5日,耶利米書 10,舊約,耶 10,JER,10,1,
10月5日,提摩太後書 2:10-30,新約,提後 2:10-30,2TI,2,10,30
10月5日,詩篇 114:26-30,詩篇,詩 114:26-30,PSA,114,26,30
10月5日,箴言 28:22-24,箴言,箴 28:22-24,PRO,28,22,24
10月6日,耶利米書 11,舊約,耶 11,JER,11,1,
10月6日,耶利米書 12,舊約,耶 12,JER,12,1,
10月6日,提摩太後書 3:1-22,新約,提後 3:1-22,2TI,3,1,22
10月6日,詩篇 115:8-19,詩篇,詩 115:8-19,PSA,115,8,19
10月6日,箴言 28:25-27,箴言,箴 28:25-27,PRO,28,25,27
10月7日,耶利米書 13,舊約,耶 13,JER,13,1,
10月7日,耶利米書 14,舊約,耶 14,JER,14,1,
10月7日,提摩太後書 3:23-30,新約,提後 3:23-30,2TI,3,23,30
10月7日,詩篇 115:20-30,詩篇,詩 115:20-30,PSA,115,20,30
10月7日,箴言 28:28-30,箴言,箴 28:28-30,PRO,28,28,30
10月8日,耶利米書 15,舊約,耶 15,JER,15,1,
10月8日,耶利米書 16,舊約,耶 16,JER,16,1,
10月8日,提摩太後書 4:14-30,新約,提後 4:14-30,2TI,4,14,30
10月8日,詩篇 116:3-14,詩篇,詩 116:3-14,PSA,116,3,14
10月8日,箴言 29:1-3,箴言,箴 29:1-3,PRO,29,1,3
10月9日,耶利米書 17,舊約,耶 17,JER,17,1,
10月9日,耶利米書 18,舊約,耶 18,JER,18,1,
10月9日,提多書 1:5-26,新約,多 1:5-26,TIT,1,5,26
10月9日,詩篇 116:15-26,詩篇,詩 116:15-26,PSA,116,15,26
10月9日,箴言 29:4-6,箴言,箴 29:4-6,PRO,29,4,6
10月10日,耶利米書 19,舊約,耶 19,JER,19,1,
10月10日,耶利米書 20,舊約,耶 20,JER,20,1,
10月10日,提多書 1:27-30,新約,多 1:27-30,TIT,1,27,30
10月10日,詩篇 116:27-30,詩篇,詩 116:27-30,PSA,116,27,30
10月10日,箴言 29:7-9,箴言,箴 29:7-9,PRO,29,7,9
10月11日,耶利米書 21,舊約,耶 21,JER,21,1,
10月11日,耶利米書 22,舊約,耶 22,JER,22,1,
10月11日,提多書 2:18-30,新約,多 2:18-30,TIT,2,18,30
10月11日,詩篇 117:10-21,詩篇,詩 117:10-21,PSA,117,10,21
10月11日,箴言 29:10-12,箴言,箴 29:10-12,PRO,29,10,12
10月12日,耶利米書 23,舊約,耶 23,JER,23,1,
10月12日,耶利米書 24,舊約,耶 24,JER,24,1,
10月12日,提多書 3:10-30,新約,多 3:10-30,TIT,3,10,30
10月12日,詩篇 117:22-30,詩篇,詩 117:22-30,PSA,117,22,30
10月12日,箴言 29:13-15,箴言,箴 29:13-15,PRO,29,13,15
10月13日,耶利米書 25,舊約,耶 25,JER,25,1,
10月13日,耶利米書 26,舊約,耶 26,JER,26,1,
10月13日,腓利門書 1:1-21,新約,門 1:1-21,PHM,1,1,21
10月13日,詩篇 118:4-16,詩篇,詩 118:4-16,PSA,118,4,16
10月13日,箴言 29:16-18,箴言,箴 29:16-18,PRO,29,16,18
10月14日,耶利米書 27,舊約,耶 27,JER,27,1,
10月14日,耶利米書 28,舊約,耶 28,JER,28,1,
10月14日,腓利門書 1:22-30,新約,門 1:22-30,PHM,1,22,30
10月14日,詩篇 118:17-28,詩篇,詩 118:17-28,PSA,118,17,28
10月14日,箴言 29:19-21,箴言,箴 29:19-21,PRO,29,19,21
10月15日,耶利米書 29,舊約,耶 29,JER,29,1,
10月15日,耶利米書 30,舊約,耶 30,JER,30,1,
10月15日,希伯來書 1:14-30,新約,希 1:14-30,HEB,1,14,30
10月15日,詩篇 118:29-30,詩篇,詩 118:29-30,PSA,118,29,30
10月15日,箴言 29:22-24,箴言,箴 29:22-24,PRO,29,22,24
10月16日,耶利米書 31,舊約,耶 31,JER,31,1,
10月16日,耶利米書 32,舊約,耶 32,JER,32,1,
10月16日,希伯來書 2:5-25,新約,希 2:5-25,HEB,2,5,25
10月16日,詩篇 119:11-23,詩篇,詩 119:11-23,PSA,119,11,23
10月16日,箴言 29:25-27,箴言,箴 29:25-27,PRO,29,25,27
10月17日,耶利米書 33,舊約,耶 33,JER,33,1,
10月17日,耶利米書 34,舊約,耶 34,JER,34,1,
10月17日,希伯來書 2:26-30,新約,希 2:26-30,HEB,2,26,30
10月17日,詩篇 119:24-30,詩篇,詩 119:24-30,PSA,119,24,30
10月17日,箴言 29:28-30,箴言,箴 29:28-30,PRO,29,28,30
10月18日,耶利米書 35,舊約,耶 35,JER,35,1,
10月18日,耶利米書 36,舊約,耶 36,JER,36,1,
10月18日,希伯來書 3:18-30,新約,希 3:18-30,HEB,3,18,30
10月18日,詩篇 120:6-17,詩篇,詩 120:6-17,PSA,120,6,17
10月18日,箴言 30:1-3,箴言,箴 30:1-3,PRO,30,1,3
10月19日,耶利米書 37,舊約,耶 37,JER,37,1,
10月19日,耶利米書 38,舊約,耶 38,JER,38,1,
10月19日,希伯來書 4:9-30,新約,希 4:9-30,HEB,4,9,30
10月19日,詩篇 120:18-30,詩篇,詩 120:18-30,PSA,120,18,30
10月19日,箴言 30:4-6,箴言,箴 30:4-6,PRO,30,4,6
10月20日,耶利米書 39,舊約,耶 39,JER,39,1,
10月20日,耶利米書 40,舊約,耶 40,JER,40,1,
10月20日,希伯來書 5:1-21,新約,希 5:1-21,HEB,5,1,21
10月20日,詩篇 121:1-12,詩篇,詩 121:1-12,PSA,121,1,12
10月20日,箴言 30:7-9,箴言,箴 30:7-9,PRO,30,7,9
10月21日,耶利米書 41,舊約,耶 41,JER,41,1,
10月21日,耶利米書 42,舊約,耶 42,JER,42,1,
10月21日,希伯來書 5:22-30,新約,希 5:22-30,HEB,5,22,30
10月21日,詩篇 121:13-24,詩篇,詩 121:13-24,PSA,121,13,24
10月21日,箴言 30:10-12,箴言,箴 30:10-12,PRO,30,10,12
10月22日,耶利米書 43,舊約,耶 43,JER,43,1,
10月22日,耶利米書 44,舊約,耶 44,JER,44,1,
10月22日,希伯來書 6:13-30,新約,希 6:13-30,HEB,6,13,30
10月22日,詩篇 121:25-30,詩篇,詩 121:25-30,PSA,121,25,30
10月22日,箴言 30:13-15,箴言,箴 30:13-15,PRO,30,13,15
10月23日,耶利米書 45,舊約,耶 45,JER,45,1,
10月23日,耶利米書 46,舊約,耶 46,JER,46,1,
10月23日,希伯來書 7:5-25,新約,希 7:5-25,HEB,7,5,25
10月23日,詩篇 122:7-19,詩篇,詩 122:7-19,PSA,122,7,19
10月23日,箴言 30:16-18,箴言,箴 30:16-18,PRO,30,16,18
10月24日,耶利米書 47,舊約,耶 47,JER,47,1,
10月24日,耶利米書 48,舊約,耶 48,JER,48,1,
10月24日,希伯來書 7:26-30,新約,希 7:26-30,HEB,7,26,30
10月24日,詩篇 122:20-30,詩篇,詩 122:20-30,PSA,122,20,30
10月24日,箴言 30:19-21,箴言,箴 30:19-21,PRO,30,19,21
10月25日,耶利米書 49,舊約,耶 49,JER,49,1,
10月25日,耶利米書 50,舊約,耶 50,JER,50,1,
10月25日,希伯來書 8:17-30,新約,希 8:17-30,HEB,8,17,30
10月25日,詩篇 123:2-13,詩篇,詩 123:2-13,PSA,123,2,13
10月25日,箴言 30:22-24,箴言,箴 30:22-24,PRO,30,22,24
10月26日,耶利米書 51,舊約,耶 51,JER,51,1,
10月26日,耶利米書 52,舊約,耶 52,JER,52,1,
10月26日,希伯來書 9:9-29,新約,希 9:9-29,HEB,9,9,29
10月26日,詩篇 123:14-26,詩篇,詩 123:14-26,PSA,123,14,26
10月26日,箴言 30:25-27,箴言,箴 30:25-27,PRO,30,25,27
10月27日,耶利米哀歌 1,舊約,哀 1,LAM,1,1,
10月27日,耶利米哀歌 2,舊約,哀 2,LAM,2,1,
10月27日,希伯來書 9:30-30,新約,希 9:30-30,HEB,9,30,30
10月27日,詩篇 123:27-30,詩篇,詩 123:27-30,PSA,123,27,30
10月27日,箴言 30:28-30,箴言,箴 30:28-30,PRO,30,28,30
10月28日,耶利米哀歌 3,舊約,哀 3,LAM,3,1,
10月28日,耶利米哀歌 4,舊約,哀 4,LAM,4,1,
10月28日,希伯來書 10:21-30,新約,希 10:21-30,HEB,10,21,30
10月28日,詩篇 124:9-20,詩篇,詩 124:9-20,PSA,124,9,20
10月28日,箴言 31:1-3,箴言,箴 31:1-3,PRO,31,1,3
10月29日,耶利米哀歌 5,舊約,哀 5,LAM,5,1,
10月29日,以西結書 1,舊約,結 1,EZK,1,1,
10月29日,希伯來書 11:13-30,新約,希 11:13-30,HEB,11,13,30
10月29日,詩篇 124:21-30,詩篇,詩 124:21-30,PSA,124,21,30
10月29日,箴言 31:4-6,箴言,箴 31:4-6,PRO,31,4,6
10月30日,以西結書 2,舊約,結 2,EZK,2,1,
10月30日,以西結書 3,舊約,結 3,EZK,3,1,
10月30日,希伯來書 12:4-25,新約,希 12:4-25,HEB,12,4,25
10月30日,詩篇 125:4-15,詩篇,詩 125:4-15,PSA,125,4,15
10月30日,箴言 31:7-9,箴言,箴 31:7-9,PRO,31,7,9
10月31日,以西結書 4,舊約,結 4,EZK,4,1,
10月31日,以西結書 5,舊約,結 5,EZK,5,1,
10月31日,希伯來書 12:26-30,新約,希 12:26-30,HEB,12,26,30
10月31日,詩篇 125:16-27,詩篇,詩 125:16-27,PSA,125,16,27
10月31日,箴言 31:10-12,箴言,箴 31:10-12,PRO,31,10,12
11月1日,以西結書 6,舊約,結 6,EZK,6,1,
11月1日,以西結書 7,舊約,結 7,EZK,7,1,
11月1日,希伯來書 13:17-30,新約,希 13:17-30,HEB,13,17,30
11月1日,詩篇 125:28-30,詩篇,詩 125:28-30,PSA,125,28,30
11月1日,箴言 31:13-15,箴言,箴 31:13-15,PRO,31,13,15
11月2日,以西結書 8,舊約,結 8,EZK,8,1,
11月2日,以西結書 9,舊約,結 9,EZK,9,1,
11月2日,雅各書 1:8-29,新約,雅 1:8-29,JAS,1,8,29
11月2日,詩篇 126:11-22,詩篇,詩 126:11-22,PSA,126,11,22
11月2日,箴言 31:16-18,箴言,箴 31:16-18,PRO,31,16,18
11月3日,以西結書 10,舊約,結 10,EZK,10,1,
11月3日,以西結書 11,舊約,結 11,EZK,11,1,
11月3日,雅各書 1:30-30,新約,雅 1:30-30,JAS,1,30,30
11月3日,詩篇 126:23-30,詩篇,詩 126:23-30,PSA,126,23,30
11月3日,箴言 31:19-21,箴言,箴 31:19-21,PRO,31,19,21
11月4日,以西結書 12,舊約,結 12,EZK,12,1,
11月4日,以西結書 13,舊約,結 13,EZK,13,1,
11月4日,雅各書 2:21-30,新約,雅 2:21-30,JAS,2,21,30
11月4日,詩篇 127:5-17,詩篇,詩 127:5-17,PSA,127,5,17
11月4日,箴言 31:22-24,箴言,箴 31:22-24,PRO,31,22,24
11月5日,以西結書 14,舊約,結 14,EZK,14,1,
11月5日,以西結書 15,舊約,結 15,EZK,15,1,
11月5日,雅各書 3:12-30,新約,雅 3:12-30,JAS,3,12,30
11月5日,詩篇 127:18-29,詩篇,詩 127:18-29,PSA,127,18,29
11月5日,箴言 31:25-27,箴言,箴 31:25-27,PRO,31,25,27
11月6日,以西結書 16,舊約,結 16,EZK,16,1,
11月6日,以西結書 17,舊約,結 17,EZK,17,1,
11月6日,雅各書 4:4-24,新約,雅 4:4-24,JAS,4,4,24
11月6日,詩篇 127:30-30,詩篇,詩 127:30-30,PSA,127,30,30
11月6日,箴言 31:28-30,箴言,箴 31:28-30,PRO,31,28,30
11月7日,以西結書 18,舊約,結 18,EZK,18,1,
11月7日,以西結書 19,舊約,結 19,EZK,19,1,
11月7日,雅各書 4:25-30,新約,雅 4:25-30,JAS,4,25,30
11月7日,詩篇 128:12-24,詩篇,詩 128:12-24,PSA,128,12,24
11月7日,箴言 1:1-3,箴言,箴 1:1-3,PRO,1,1,3
11月8日,以西結書 20,舊約,結 20,EZK,20,1,
11月8日,以西結書 21,舊約,結 21,EZK,21,1,
11月8日,雅各書 5:17-30,新約,雅 5:17-30,JAS,5,17,30
11月8日,詩篇 128:25-30,詩篇,詩 128:25-30,PSA,128,25,30
11月8日,箴言 1:4-6,箴言,箴 1:4-6,PRO,1,4,6
11月9日,以西結書 22,舊約,結 22,EZK,22,1,
11月9日,以西結書 23,舊約,結 23,EZK,23,1,
11月9日,彼得前書 1:8-28,新約,彼前 1:8-28,1PE,1,8,28
11月9日,詩篇 129:7-18,詩篇,詩 129:7-18,PSA,129,7,18
11月9日,箴言 1:7-9,箴言,箴 1:7-9,PRO,1,7,9
11月10日,以西結書 24,舊約,結 24,EZK,24,1,
11月10日,以西結書 25,舊約,結 25,EZK,25,1,
11月10日,彼得前書 1:29-30,新約,彼前 1:29-30,1PE,1,29,30
11月10日,詩篇 129:19-30,詩篇,詩 129:19-30,PSA,129,19,30
11月10日,箴言 1:10-12,箴言,箴 1:10-12,PRO,1,10,12
11月11日,以西結書 26,舊約,結 26,EZK,26,1,
11月11日,以西結書 27,舊約,結 27,EZK,27,1,
11月11日,彼得前書 2:21-30,新約,彼前 2:21-30,1PE,2,21,30
11月11日,詩篇 130:2-13,詩篇,詩 130:2-13,PSA,130,2,13
